pairs,predict_proba
"(2555256.0, 2557995.0)",0.8
"(2541792.0, 2555277.0)",0.7938743333596054
"(2534832.0, 2558168.0)",0.7931034482758621
"(2532870.0, 2556828.0)",0.7931034482758621
"(2532974.0, 2555568.0)",0.7931034482758621
"(2532870.0, 2560760.0)",0.7931034482758621
"(2506353.0, 2532871.0)",0.7931034482758621
"(2532974.0, 2560819.0)",0.7931034482758621
"(2532870.0, 2558182.0)",0.7931034482758621
"(2495153.0, 2532974.0)",0.7931034482758621
"(2532974.0, 2541200.0)",0.7931034482758621
"(2532898.0, 2550930.0)",0.7928571428571427
"(2552447.0, 2560775.0)",0.7874838082917717
"(2558133.0, 2560764.0)",0.7813259638861314
"(2495136.0, 2556445.0)",0.7813259638861314
"(2540197.0, 2556374.0)",0.7793973235775491
"(2507817.0, 2560818.0)",0.7735849056603774
"(2560713.0, 2560818.0)",0.7735849056603774
"(2552689.0, 2556363.0)",0.7735849056603774
"(2540219.0, 2552486.0)",0.7735849056603774
"(2557969.0, 2560818.0)",0.7735849056603774
"(2495504.0, 2561283.0)",0.7735849056603774
"(2539290.0, 2560818.0)",0.7735849056603774
"(2543830.0, 2561283.0)",0.7735849056603774
"(2495807.0, 2561283.0)",0.7735849056603774
"(2495343.0, 2552486.0)",0.7735849056603774
"(2556652.0, 2560818.0)",0.7735849056603774
"(2557867.0, 2560818.0)",0.7735849056603774
"(2506268.0, 2556652.0)",0.7735849056603774
"(2552315.0, 2556363.0)",0.7735849056603774
"(2540170.0, 2561283.0)",0.7735849056603774
"(2506268.0, 2560818.0)",0.7735849056603774
"(2539293.0, 2561283.0)",0.7735849056603774
"(2555505.0, 2558166.0)",0.7735849056603774
"(2552486.0, 2561366.0)",0.7735849056603774
"(2552486.0, 2557979.0)",0.7735849056603774
"(2552486.0, 2556617.0)",0.7735849056603774
"(2533059.0, 2552486.0)",0.7735849056603774
"(2552486.0, 2553353.0)",0.7735849056603774
"(494307.0, 2559293.0)",0.7593076060698176
"(2556567.0, 2556833.0)",0.7551606805293005
"(2543699.0, 2558189.0)",0.7551606805293005
"(71251.0, 2558189.0)",0.7551606805293005
"(2555166.0, 2560964.0)",0.7537908324571936
"(2558157.0, 2560850.0)",0.7533481441485035
"(2558136.0, 2560764.0)",0.7531178525897069
"(2543637.0, 2560916.0)",0.7504544973380702
"(2495872.0, 2552490.0)",0.7495715167814638
"(2558166.0, 2558248.0)",0.7489361702127662
"(2507917.0, 2550541.0)",0.7489361702127662
"(2508107.0, 2558166.0)",0.7489361702127662
"(2550613.0, 2560718.0)",0.7474413215013092
"(2540140.0, 2558259.0)",0.7454402437600014
"(2555551.0, 2558065.0)",0.7445804329321071
"(2533048.0, 2557996.0)",0.7427718231749587
"(2539240.0, 2561107.0)",0.7425853355487295
"(2560713.0, 2561107.0)",0.7425853355487295
"(2507817.0, 2561107.0)",0.7425853355487295
"(2539290.0, 2561107.0)",0.7425853355487295
"(2560914.0, 2561107.0)",0.7425853355487295
"(2535609.0, 2561527.0)",0.7399156976075774
"(2540287.0, 2543563.0)",0.7391304347826086
"(2540287.0, 2561366.0)",0.7391304347826086
"(2532877.0, 2540287.0)",0.7391304347826086
"(2533059.0, 2540287.0)",0.7391304347826086
"(2552391.0, 2561006.0)",0.7391304347826086
"(2552386.0, 2556394.0)",0.7301231802911536
"(2556394.0, 2558108.0)",0.7301231802911536
"(2495507.0, 2552391.0)",0.7300413611183096
"(2508084.0, 2558847.0)",0.7289183868608751
"(2508084.0, 2558061.0)",0.7289183868608751
"(2550365.0, 2561017.0)",0.7263341471921871
"(2555547.0, 2558801.0)",0.7263341471921871
"(2495202.0, 2530510.0)",0.7196395411691232
"(496733.0, 2558064.0)",0.7184849030070117
"(2540288.0, 2541202.0)",0.7180851063829787
"(2495202.0, 2555550.0)",0.7087396458081188
"(306.0, 2506353.0)",0.7086461753116238
"(2532920.0, 2560764.0)",0.699204809111446
"(2539943.0, 2560764.0)",0.699204809111446
"(2530510.0, 2550541.0)",0.6983825892205073
"(2543814.0, 2555547.0)",0.6982490408092084
"(2550930.0, 2559293.0)",0.6976417846723122
"(2508084.0, 2533008.0)",0.6958423626150396
"(2495272.0, 2560884.0)",0.6941801069862852
"(494289.0, 2550605.0)",0.6930851063829788
"(2550605.0, 2560750.0)",0.6930851063829788
"(2550605.0, 2560901.0)",0.6930851063829788
"(2550605.0, 2555288.0)",0.6930851063829788
"(2550605.0, 2555155.0)",0.6930851063829788
"(2550605.0, 2555381.0)",0.6930851063829788
"(496828.0, 2555158.0)",0.6892762410003792
"(2532431.0, 2558847.0)",0.6862325543981016
"(2532431.0, 2558163.0)",0.6862325543981016
"(2543597.0, 2557995.0)",0.6857858819215068
"(2533048.0, 2555160.0)",0.6842105263157894
"(2550541.0, 2550930.0)",0.6842105263157894
"(2507644.0, 2507817.0)",0.6834697217675942
"(2495251.0, 2559152.0)",0.6834697217675942
"(2553817.0, 2558108.0)",0.6834697217675942
"(2534830.0, 2556641.0)",0.6829268292682928
"(2556559.0, 2558064.0)",0.6811088027697909
"(2508007.0, 2560741.0)",0.6808510638297873
"(2508007.0, 2559012.0)",0.6808510638297873
"(2558166.0, 2560963.0)",0.6808510638297873
"(2499278.0, 2557837.0)",0.6808510638297873
"(2508007.0, 2532869.0)",0.6808510638297873
"(2508007.0, 2555177.0)",0.6808510638297873
"(4365.0, 2555505.0)",0.6794497217856599
"(2550842.0, 2552313.0)",0.6771588303905403
"(2552313.0, 2559164.0)",0.6771588303905403
"(494261.0, 2533008.0)",0.6758641803564409
"(2499278.0, 2558121.0)",0.6714640198511166
"(2553500.0, 2560901.0)",0.6712272791042979
"(2556277.0, 2558830.0)",0.6683870967741936
"(2540197.0, 2558830.0)",0.6683870967741936
"(2495281.0, 2543470.0)",0.658660974440306
"(2550365.0, 2561318.0)",0.6582490408092083
"(2550365.0, 2552427.0)",0.6582490408092083
"(2543869.0, 2557855.0)",0.6568398727465536
"(2539338.0, 2540143.0)",0.6563280363680513
"(2532986.0, 2536032.0)",0.6499999999999999
"(2536032.0, 2555394.0)",0.6499999999999999
"(2495153.0, 2536032.0)",0.6499999999999999
"(2556828.0, 2560760.0)",0.638052832860929
"(2539653.0, 2552301.0)",0.637248985981641
"(2552301.0, 2558184.0)",0.637248985981641
"(2539334.0, 2552301.0)",0.637248985981641
"(2560839.0, 2560970.0)",0.6366510849405851
"(2495190.0, 2553796.0)",0.6357927786499216
"(71423.0, 2555551.0)",0.6322673278745243
"(2555322.0, 2557995.0)",0.6262334701890839
"(2555156.0, 2555168.0)",0.625
"(2552448.0, 2555168.0)",0.625
"(71441.0, 2561527.0)",0.6202403310076148
"(2552289.0, 2558064.0)",0.6181474480151228
"(2553456.0, 2557881.0)",0.6181474480151228
"(2555299.0, 2555552.0)",0.6164722031571723
"(2533459.0, 2552454.0)",0.6153846153846154
"(2506861.0, 2556833.0)",0.6153846153846154
"(2508084.0, 2558163.0)",0.6121211121194621
"(2552313.0, 2560760.0)",0.6090737240075614
"(2552313.0, 2557927.0)",0.6090737240075614
"(2495872.0, 2543874.0)",0.6052272848111977
"(2539338.0, 2550365.0)",0.6034929775827274
"(2556655.0, 2560850.0)",0.6024073570223651
"(2556655.0, 2561006.0)",0.6024073570223651
"(2532871.0, 2541200.0)",0.6021771722834235
"(2507167.0, 2532871.0)",0.6021771722834235
"(71441.0, 2534830.0)",0.5977296755203458
"(80431.0, 2557996.0)",0.5950319239653781
"(2557837.0, 2558971.0)",0.5910869565217391
"(2495136.0, 2558184.0)",0.5903996878936928
"(2495136.0, 2539334.0)",0.5903996878936928
"(2495202.0, 2555345.0)",0.5901639344262295
"(2535687.0, 2552427.0)",0.5901639344262295
"(2555288.0, 2560877.0)",0.5901639344262295
"(2552427.0, 2561017.0)",0.5901639344262295
"(2552307.0, 2556277.0)",0.5882352941176472
"(2556277.0, 2556374.0)",0.5882352941176472
"(2543739.0, 2557867.0)",0.5882352941176472
"(2555280.0, 2561042.0)",0.5882352941176472
"(2555329.0, 2561042.0)",0.5882352941176472
"(2543739.0, 2557969.0)",0.5882352941176472
"(2543739.0, 2560713.0)",0.5882352941176472
"(2543711.0, 2561042.0)",0.5882352941176472
"(2540197.0, 2552307.0)",0.5882352941176472
"(2539240.0, 2543739.0)",0.5882352941176472
"(2541162.0, 2561042.0)",0.5882352941176472
"(2543739.0, 2560766.0)",0.5882352941176472
"(1037374.0, 2552307.0)",0.5882352941176472
"(2539290.0, 2543739.0)",0.5882352941176472
"(2543741.0, 2558157.0)",0.5878343395556023
"(2354.0, 496828.0)",0.5809018567639259
"(2532890.0, 2553456.0)",0.5687952600394997
"(2532890.0, 2558925.0)",0.5687952600394997
"(2508080.0, 2540140.0)",0.5687952600394997
"(2556367.0, 2560839.0)",0.5685659785576063
"(2552301.0, 2552392.0)",0.5680851063829788
"(2552301.0, 2557967.0)",0.5680851063829788
"(2540164.0, 2555505.0)",0.5657124414896375
"(2557880.0, 2560764.0)",0.5650327462067282
"(2543563.0, 2557979.0)",0.5648390123881657
"(2495252.0, 2540140.0)",0.5614715719063545
"(2495252.0, 2557881.0)",0.5614715719063545
"(2555550.0, 2560763.0)",0.5610315551613991
"(2555340.0, 2560755.0)",0.5505390883251364
"(2557837.0, 2558857.0)",0.5493023813481319
"(2508107.0, 2560963.0)",0.5487927760337945
"(2550164.0, 2552697.0)",0.5483870967741935
"(2532890.0, 2540140.0)",0.5483870967741935
"(2543637.0, 2552697.0)",0.5483870967741935
"(2540140.0, 2553456.0)",0.5483870967741935
"(1302.0, 2558830.0)",0.5483870967741935
"(2552697.0, 2556475.0)",0.5483870967741935
"(2552697.0, 2557980.0)",0.5483870967741935
"(2495170.0, 2555161.0)",0.54820415879017
"(80431.0, 2495170.0)",0.54820415879017
"(496828.0, 2539320.0)",0.5464190981432364
"(2533058.0, 2556817.0)",0.5423340961098397
"(2532898.0, 2559293.0)",0.5366474795046223
"(2534830.0, 2543872.0)",0.5358229652093804
"(2543680.0, 2556655.0)",0.5343222506393863
"(2556655.0, 2558971.0)",0.5343222506393863
"(2495136.0, 2539653.0)",0.522314581510714
"(2550257.0, 2561103.0)",0.5205020884281601
"(2557881.0, 2558259.0)",0.5137240418131404
"(496937.0, 2558159.0)",0.5068764711308711
"(2555530.0, 2556735.0)",0.5066078718543974
"(2543470.0, 2555340.0)",0.5045912653975366
"(2506789.0, 2533048.0)",0.5042433950813132
"(2558067.0, 2558248.0)",0.5039846707592373
"(2539233.0, 2560839.0)",0.5004808721746272
"(2532869.0, 2555156.0)",0.5
"(2532800.0, 2553790.0)",0.49732313296645825
"(2535687.0, 2540143.0)",0.49369267664194627
"(2539240.0, 2559208.0)",0.4927322519485992
"(2508080.0, 2560728.0)",0.49187060706545904
"(2535613.0, 2558849.0)",0.48478481765573345
"(2539338.0, 2561017.0)",0.48222816534984436
"(2558121.0, 2558971.0)",0.48040920716112545
"(2553353.0, 2557995.0)",0.48015789440111223
"(2543592.0, 2560827.0)",0.4770398871144055
"(2535687.0, 2550365.0)",0.4673227648167697
"(2495613.0, 2560887.0)",0.45986308266000964
"(71251.0, 2560754.0)",0.45460710069577037
"(2543464.0, 2558166.0)",0.4544359694901647
"(2555381.0, 2560901.0)",0.45275390420291384
"(2560877.0, 2560901.0)",0.452317489522966
"(2550262.0, 2555310.0)",0.4494677009848278
"(2543592.0, 2561417.0)",0.4489795918367345
"(2558065.0, 2560784.0)",0.44849698964435775
"(2553637.0, 2557881.0)",0.4469730517523389
"(2533049.0, 2543501.0)",0.4383081285444233
"(2533057.0, 2560754.0)",0.43373737540978197
"(2555162.0, 2556443.0)",0.43231709489821735
"(2550262.0, 2555536.0)",0.4297004983160513
"(2535609.0, 2550572.0)",0.42901378579003197
"(2543571.0, 2555161.0)",0.42779873856485007
"(2495872.0, 2543501.0)",0.42488427424592407
"(306.0, 2495153.0)",0.42352620395178553
"(2555162.0, 2555543.0)",0.4225853355487297
"(2543872.0, 2556641.0)",0.42205726405090144
"(2550572.0, 2556641.0)",0.42205726405090144
"(2552391.0, 2558971.0)",0.4171739130434782
"(2495343.0, 2555256.0)",0.41562036885207876
"(2555329.0, 2560758.0)",0.41538461538461546
"(2543711.0, 2560758.0)",0.41538461538461546
"(2541162.0, 2560758.0)",0.41538461538461546
"(2555280.0, 2560758.0)",0.41538461538461546
"(2532848.0, 2560758.0)",0.41538461538461546
"(2495153.0, 2532871.0)",0.4084880636604775
"(2532869.0, 2552312.0)",0.4063025688465096
"(496937.0, 2541832.0)",0.40533603528094675
"(306.0, 2495617.0)",0.4041600302611372
"(2532871.0, 2532986.0)",0.40217717228342353
"(71197.0, 2535687.0)",0.3992376584337909
"(71197.0, 2552454.0)",0.3992376584337909
"(2550262.0, 2552568.0)",0.39636073518962855
"(2541832.0, 2550262.0)",0.39636073518962855
"(2552454.0, 2561017.0)",0.3937524991793743
"(2556587.0, 2560887.0)",0.3917779762770308
"(2559260.0, 2560887.0)",0.3917779762770308
"(2553790.0, 2560887.0)",0.3917779762770308
"(2555546.0, 2561366.0)",0.3889695210449928
"(2553817.0, 2559087.0)",0.38823529411764723
"(2532966.0, 2540140.0)",0.38797942297824645
"(2555288.0, 2558176.0)",0.38398566904387055
"(2553500.0, 2555288.0)",0.38398566904387055
"(2506345.0, 2543505.0)",0.3835716959708433
"(2552392.0, 2560830.0)",0.38163821993609237
"(2553353.0, 2555256.0)",0.3813259638861315
"(2539309.0, 2555539.0)",0.3784414349416063
"(80431.0, 2555340.0)",0.3738172715894872
"(2559260.0, 2560795.0)",0.3684442724716064
"(2543741.0, 2558971.0)",0.368421052631579
"(2555568.0, 2560779.0)",0.368421052631579
"(2532986.0, 2560779.0)",0.368421052631579
"(2535609.0, 2558821.0)",0.368421052631579
"(2559054.0, 2560779.0)",0.368421052631579
"(2560779.0, 2560819.0)",0.368421052631579
"(2555342.0, 2560779.0)",0.368421052631579
"(2495153.0, 2560779.0)",0.368421052631579
"(2541200.0, 2560779.0)",0.368421052631579
"(2555528.0, 2558786.0)",0.3627187045030782
"(2556617.0, 2561366.0)",0.3562435353283162
"(2559293.0, 2560946.0)",0.35457502018221665
"(2540164.0, 2552279.0)",0.3527020163387695
"(2533059.0, 2553657.0)",0.3510149982560169
"(2550565.0, 2557945.0)",0.3401502552044504
"(2508080.0, 2557881.0)",0.3372120439164825
"(2532800.0, 2560887.0)",0.33678615958308655
"(79848.0, 2560887.0)",0.33678615958308655
"(2552279.0, 2555505.0)",0.3322938530734634
"(494307.0, 2495202.0)",0.3228967652843873
"(2555355.0, 2558801.0)",0.3222204447288435
"(2540140.0, 2560728.0)",0.32205314698580806
"(496723.0, 2561417.0)",0.3205020884281602
"(496723.0, 2561103.0)",0.3205020884281602
"(496739.0, 2560725.0)",0.31787921101346317
"(2543643.0, 2555386.0)",0.31711298606016225
"(496733.0, 2543643.0)",0.31711298606016225
"(2543643.0, 2560712.0)",0.31711298606016225
"(2543811.0, 2559087.0)",0.31655355079064185
"(2533058.0, 2555355.0)",0.3145080091533181
"(2550541.0, 2555550.0)",0.31114854666731584
"(2559109.0, 2559152.0)",0.3082926829268293
"(2540155.0, 2555156.0)",0.30824904080920823
"(496723.0, 2543592.0)",0.30612244897959173
"(2532946.0, 2543643.0)",0.3059427732942046
"(2533048.0, 2556480.0)",0.30424339508131326
"(2495617.0, 2541200.0)",0.3041231883970608
"(2532946.0, 2552266.0)",0.303547777303494
"(2508080.0, 2532966.0)",0.30094433107302043
"(2555156.0, 2560741.0)",0.30000000000000004
"(2552592.0, 2555299.0)",0.2993990324254651
"(2495272.0, 2555299.0)",0.2993990324254651
"(2532828.0, 2555299.0)",0.2993990324254651
"(2555299.0, 2561039.0)",0.2993990324254651
"(2555299.0, 2557945.0)",0.2993990324254651
"(2552447.0, 2558171.0)",0.2973232669869596
"(2553790.0, 2559260.0)",0.2947960538034142
"(2506789.0, 2560755.0)",0.2943959458134018
"(71251.0, 2561157.0)",0.2913612802980725
"(2558157.0, 2561006.0)",0.29062670378858524
"(2552605.0, 2555161.0)",0.29020354257850234
"(2560719.0, 2560760.0)",0.2857142857142856
"(2558182.0, 2560719.0)",0.2857142857142856
"(2552276.0, 2558133.0)",0.2857142857142856
"(2552276.0, 2553796.0)",0.2857142857142856
"(2559164.0, 2560719.0)",0.2857142857142856
"(2550842.0, 2560719.0)",0.2857142857142856
"(2553657.0, 2557995.0)",0.28
"(2555539.0, 2560725.0)",0.27928921260268735
"(496739.0, 2555539.0)",0.27891150366898776
"(2560766.0, 2560914.0)",0.27676365503922695
"(2495507.0, 2557837.0)",0.27533828029659185
"(306.0, 2532986.0)",0.2728805798484857
"(2553817.0, 2558060.0)",0.27170501588524143
"(2506353.0, 2555568.0)",0.2694610419418604
"(496723.0, 2555542.0)",0.2682926829268293
"(2555542.0, 2561103.0)",0.2682926829268293
"(2532804.0, 2561644.0)",0.2682926829268293
"(2558176.0, 2560901.0)",0.2613912135305274
"(2532804.0, 2543470.0)",0.25730423685583537
"(2556537.0, 2560755.0)",0.257189477578885
"(2540180.0, 2543874.0)",0.2550613740330936
"(494261.0, 2532431.0)",0.2538172715894871
"(2552592.0, 2556567.0)",0.25346972176759436
"(2499257.0, 2555175.0)",0.24199814986123958
"(2499257.0, 2552447.0)",0.24199814986123958
"(2499257.0, 2560753.0)",0.24199814986123958
"(80668.0, 2499257.0)",0.24199814986123958
"(2558065.0, 2560718.0)",0.24082778702468488
"(2539243.0, 2558259.0)",0.23731979439332695
"(2539320.0, 2555551.0)",0.2323737075106987
"(2539334.0, 2555543.0)",0.23165905955629107
"(2543850.0, 2555543.0)",0.23165905955629107
"(2555543.0, 2556445.0)",0.23165905955629107
"(2539653.0, 2555543.0)",0.23165905955629107
"(2558108.0, 2561155.0)",0.23135041250542776
"(2540140.0, 2558925.0)",0.2313139260424863
"(2495252.0, 2539243.0)",0.23076923076923084
"(2558171.0, 2560775.0)",0.22923816060398078
"(2543874.0, 2559109.0)",0.21804780135316437
"(2495617.0, 2532871.0)",0.2175617876680389
"(2543680.0, 2558971.0)",0.21579382254574098
"(496937.0, 2552568.0)",0.21440975928850814
"(2533056.0, 2561093.0)",0.2121506470844845
"(2555340.0, 2556480.0)",0.21123198306094437
"(2543470.0, 2558133.0)",0.21094224924012162
"(2499278.0, 2543680.0)",0.21015510897588147
"(2532871.0, 2555394.0)",0.20848806366047756
"(2539309.0, 2560725.0)",0.20681429562615672
"(2543597.0, 2555256.0)",0.20554854981084492
"(2532875.0, 2540143.0)",0.20471513314224477
"(2556735.0, 2558061.0)",0.20355404051690895
"(2495343.0, 2555322.0)",0.20180034677015968
"(2556367.0, 2556817.0)",0.1964694344557043
"(2535687.0, 2552454.0)",0.1950374815371272
"(2543464.0, 2556642.0)",0.1943212067435669
"(2540221.0, 2555344.0)",0.19206357780699057
"(496735.0, 2540291.0)",0.1911620294599019
"(2495872.0, 2540291.0)",0.1911620294599019
"(2540291.0, 2543874.0)",0.1911620294599019
"(2540291.0, 2560851.0)",0.1911620294599019
"(2506268.0, 2535867.0)",0.1911620294599019
"(2552592.0, 2556456.0)",0.1911620294599019
"(2532431.0, 2555277.0)",0.18573216520650826
"(2556512.0, 2561015.0)",0.18573216520650826
"(2541696.0, 2558849.0)",0.17919621749408998
"(2555540.0, 2557980.0)",0.17769919689532943
"(2495252.0, 2558259.0)",0.17685618729096997
"(2495252.0, 2553637.0)",0.17685618729096997
"(2540140.0, 2557881.0)",0.1766449837205017
"(2532966.0, 2557881.0)",0.1763186558980327
"(2532920.0, 2543470.0)",0.17612810262467526
"(2495493.0, 2543592.0)",0.17488634861900354
"(79901.0, 2539290.0)",0.17391304347826075
"(2499257.0, 2533056.0)",0.17391304347826075
"(79901.0, 2539240.0)",0.17391304347826075
"(79901.0, 2557867.0)",0.17391304347826075
"(2499257.0, 2505708.0)",0.17391304347826075
"(2540162.0, 2560718.0)",0.1671418846046797
"(2495153.0, 2555294.0)",0.15899419729206965
"(2507167.0, 2555294.0)",0.15899419729206965
"(494277.0, 2560718.0)",0.15723678230571125
"(2556571.0, 2561157.0)",0.15434804778389477
"(2558786.0, 2560839.0)",0.15379939209726445
"(2557979.0, 2557995.0)",0.1522067753298273
"(2558982.0, 2560839.0)",0.1498586686805481
"(80668.0, 2552447.0)",0.14587018665835394
"(2550257.0, 2555542.0)",0.1454515133173695
"(2555542.0, 2561417.0)",0.1454515133173695
"(238227.0, 2561155.0)",0.1428571428571428
"(2553796.0, 2557853.0)",0.1428571428571428
"(2532920.0, 2557853.0)",0.1428571428571428
"(1037374.0, 2552320.0)",0.1428571428571428
"(2539943.0, 2557853.0)",0.1428571428571428
"(2557853.0, 2558133.0)",0.1428571428571428
"(2532804.0, 2557853.0)",0.1428571428571428
"(494277.0, 496828.0)",0.1428571428571428
"(494277.0, 2541539.0)",0.13944918381213478
"(2532800.0, 2556363.0)",0.13736279875845747
"(2558136.0, 2561644.0)",0.13617021276595764
"(2495272.0, 2506861.0)",0.13617021276595764
"(2556537.0, 2558119.0)",0.13617021276595764
"(2555505.0, 2558067.0)",0.12643665798559117
"(2560784.0, 2561033.0)",0.12307692307692308
"(2495613.0, 2555366.0)",0.12307692307692308
"(2556394.0, 2561155.0)",0.12307692307692308
"(71423.0, 2561033.0)",0.12307692307692308
"(2506861.0, 2553774.0)",0.12307692307692308
"(2552392.0, 2555162.0)",0.12307692307692308
"(79848.0, 2555366.0)",0.12307692307692308
"(2533058.0, 2555547.0)",0.12307692307692308
"(2556571.0, 2558189.0)",0.12307692307692308
"(2553774.0, 2556934.0)",0.12307692307692308
"(2552301.0, 2555255.0)",0.12307692307692308
"(2553774.0, 2556456.0)",0.12307692307692308
"(2556394.0, 2558988.0)",0.12307692307692308
"(2543850.0, 2552301.0)",0.12307692307692308
"(2552451.0, 2555550.0)",0.12307692307692308
"(494307.0, 2552451.0)",0.12307692307692308
"(2506345.0, 2552451.0)",0.12307692307692308
"(2553736.0, 2558289.0)",0.12307692307692308
"(2553790.0, 2555366.0)",0.12307692307692308
"(2553774.0, 2561039.0)",0.12307692307692308
"(2553774.0, 2557945.0)",0.12307692307692308
"(2556394.0, 2561131.0)",0.12307692307692308
"(2552301.0, 2556445.0)",0.12307692307692308
"(2499278.0, 2561117.0)",0.12307692307692308
"(2530510.0, 2552451.0)",0.12307692307692308
"(2555366.0, 2558168.0)",0.12307692307692308
"(2555366.0, 2556587.0)",0.12307692307692308
"(2532789.0, 2556374.0)",0.12307692307692308
"(2532800.0, 2555366.0)",0.12307692307692308
"(2543571.0, 2552697.0)",0.12307692307692308
"(2543571.0, 2557996.0)",0.12307692307692308
"(496937.0, 2557920.0)",0.12307692307692308
"(2555366.0, 2559260.0)",0.12307692307692308
"(2540180.0, 2540291.0)",0.12307692307692308
"(2532898.0, 2552451.0)",0.12307692307692308
"(2541202.0, 2561527.0)",0.12307692307692308
"(2541696.0, 2552289.0)",0.12307692307692308
"(2532871.0, 2557967.0)",0.1200000000000001
"(2561008.0, 2561340.0)",0.1200000000000001
"(2532871.0, 2558184.0)",0.1200000000000001
"(2532871.0, 2555255.0)",0.1200000000000001
"(2532871.0, 2539653.0)",0.1200000000000001
"(2532871.0, 2556445.0)",0.1200000000000001
"(2558077.0, 2558274.0)",0.1200000000000001
"(2532871.0, 2539334.0)",0.1200000000000001
"(2532871.0, 2556443.0)",0.1200000000000001
"(2559053.0, 2561316.0)",0.11999999999999988
"(2555528.0, 2558982.0)",0.1182839419544488
"(2539277.0, 2559181.0)",0.11764705882352944
"(2532431.0, 2539277.0)",0.11764705882352944
"(2539277.0, 2555277.0)",0.11764705882352944
"(2539277.0, 2541192.0)",0.11764705882352944
"(2533049.0, 2560714.0)",0.11538461538461542
"(2540221.0, 2541696.0)",0.11111111111111116
"(2539240.0, 2543503.0)",0.11111111111111116
"(2541696.0, 2555344.0)",0.11111111111111116
"(2543503.0, 2557867.0)",0.11111111111111116
"(2543503.0, 2560914.0)",0.11111111111111116
"(2539290.0, 2543503.0)",0.11111111111111116
"(2556567.0, 2558923.0)",0.11111111111111116
"(2555552.0, 2558923.0)",0.11111111111111116
"(2543474.0, 2558786.0)",0.1085947393972182
"(2532948.0, 2555156.0)",0.10824904080920827
"(2533060.0, 2555547.0)",0.10808510638297886
"(2553790.0, 2556587.0)",0.10386977781097562
"(89756.0, 2561143.0)",0.10266533255300292
"(2532961.0, 2555285.0)",0.10175559216065388
"(2556642.0, 2558067.0)",0.09642923219241473
"(2558971.0, 2561006.0)",0.09579382254574087
"(496937.0, 2557840.0)",0.09133283621158506
"(2495617.0, 2555294.0)",0.09090909090909083
"(2506353.0, 2555294.0)",0.09090909090909083
"(2555294.0, 2558062.0)",0.09090909090909083
"(2543855.0, 2560819.0)",0.08849326964828497
"(2552386.0, 2561155.0)",0.08849326964828497
"(2543505.0, 2560763.0)",0.08752336998273313
"(2539935.0, 2560725.0)",0.08425726291334823
"(2555344.0, 2558064.0)",0.0833579279759204
"(2552266.0, 2556559.0)",0.08270934741357977
"(2535687.0, 2556512.0)",0.08225716928769677
"(2555256.0, 2555322.0)",0.08054854981084492
"(2505708.0, 2561093.0)",0.08023575346746337
"(2558064.0, 2560712.0)",0.08018703066658639
"(2555386.0, 2558064.0)",0.08018703066658639
"(2540221.0, 2543643.0)",0.07925531914893647
"(89756.0, 2561157.0)",0.07790607824998652
"(2533058.0, 2558801.0)",0.0744847431943243
"(2552301.0, 2555162.0)",0.06916387959866221
"(2555355.0, 2560839.0)",0.06916387959866221
"(2552262.0, 2561527.0)",0.06848604404567604
"(2495184.0, 2552484.0)",0.06808510638297882
"(2539320.0, 2540013.0)",0.06808510638297882
"(2557931.0, 2558070.0)",0.06808510638297882
"(2556775.0, 2560881.0)",0.06808510638297882
"(2541848.0, 2560713.0)",0.06808510638297882
"(2532986.0, 2555294.0)",0.06808510638297882
"(2541848.0, 2560914.0)",0.06808510638297882
"(2560795.0, 2560887.0)",0.06808510638297882
"(2507817.0, 2541848.0)",0.06808510638297882
"(2533542.0, 2558847.0)",0.06808510638297882
"(2533542.0, 2558163.0)",0.06808510638297882
"(2555175.0, 2561009.0)",0.06808510638297882
"(2495136.0, 2560830.0)",0.06808510638297882
"(2532804.0, 2558858.0)",0.06808510638297882
"(2508004.0, 2557841.0)",0.06808510638297882
"(2541848.0, 2557867.0)",0.06808510638297882
"(2557996.0, 2560982.0)",0.06808510638297882
"(2541958.0, 2560826.0)",0.06808510638297882
"(2533542.0, 2558061.0)",0.06808510638297882
"(2543470.0, 2560982.0)",0.06808510638297882
"(2550605.0, 2560884.0)",0.06808510638297882
"(2550605.0, 2560930.0)",0.06808510638297882
"(2532861.0, 2560826.0)",0.06808510638297882
"(2541539.0, 2555339.0)",0.06808510638297882
"(2555255.0, 2559109.0)",0.06808510638297882
"(2558070.0, 2559058.0)",0.06808510638297882
"(2539240.0, 2541848.0)",0.06808510638297882
"(2532870.0, 2541958.0)",0.06808510638297882
"(2532848.0, 2539662.0)",0.06808510638297882
"(2543637.0, 2558289.0)",0.06808510638297882
"(2532870.0, 2550842.0)",0.06808510638297882
"(2552684.0, 2556655.0)",0.06808510638297882
"(2558168.0, 2560887.0)",0.06808510638297882
"(2552684.0, 2558121.0)",0.06808510638297882
"(2543811.0, 2560816.0)",0.06808510638297882
"(2552684.0, 2558157.0)",0.06808510638297882
"(2552684.0, 2560850.0)",0.06808510638297882
"(2552684.0, 2561006.0)",0.06808510638297882
"(2552684.0, 2561117.0)",0.06808510638297882
"(2552686.0, 2557840.0)",0.06808510638297882
"(2533542.0, 2555277.0)",0.06808510638297882
"(2539290.0, 2541848.0)",0.06808510638297882
"(2495202.0, 2539932.0)",0.06808510638297882
"(2559058.0, 2561316.0)",0.06808510638297882
"(2559058.0, 2561147.0)",0.06808510638297882
